runtime,#high-level expanded,#high-level generated,#high-level merged,#low-level expanded,#low-level generated,#solver calls,max MA,solution cost,min f value,root g value,root f value,merge_th,runtime of detecting conflicts,runtime of building CATs,runtime of path finding,runtime of generating root,runtime of generating child nodes,runtime of sub-solver,runtime of merge,runtime of preprocessing,solver name,instance name,max conflict num, max conf a1, max conf a2
0.679516,85,171,0,65492,115198,0,1,2260,2055,2115,2055,2147483647,0.0254,0.411922,0.533932,0.108548,0.557087,0,0,0.134184,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-1.scen,8,30,57
0.449347,38,77,0,54160,86001,0,1,2219,2033,2068,2033,2147483647,0.013637,0.240887,0.320777,0.106389,0.331665,0,0,0.135808,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-2.scen,2,45,70
300.021,28814,57629,0,21417143,37982340,0,1,-1,1850,1879,1850,2147483647,11.2888,164.12,285.738,0.09314,297.64,0,0,0.135179,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-3.scen,2650,23,72
1.06239,136,273,0,77346,139755,0,1,2093,1914,1953,1914,2147483647,0.043532,0.710936,0.889008,0.111121,0.930759,0,0,0.145823,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-4.scen,26,75,89
300.029,36535,73071,0,8324207,17494771,0,1,-1,2095,2132,2095,2147483647,14.9738,235.32,281.246,0.116264,296.948,0,0,0.147053,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-5.scen,11927,70,71
0.880129,91,183,0,112071,174434,0,1,2349,2136,2180,2136,2147483647,0.026541,0.463246,0.738577,0.102854,0.76297,0,0,0.134038,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-6.scen,16,10,85
300.038,34148,68297,0,41428597,65758208,0,1,-1,2003,2050,2003,2147483647,8.99093,139.923,288.493,0.101423,297.935,0,0,0.135349,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-7.scen,5158,22,31
300.067,14035,28071,0,31412479,42358825,0,1,-1,2044,2083,2044,2147483647,6.61708,97.3896,291.314,0.094041,298.343,0,0,0.133738,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-8.scen,2573,32,85
300.033,32197,64395,0,28626219,50102990,0,1,-1,2040,2095,2040,2147483647,10.3784,161.312,286.606,0.31136,297.533,0,0,0.355416,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-9.scen,4318,29,89
0.527235,55,111,0,51154,83721,0,1,2027,1845,1878,1845,2147483647,0.01818,0.31034,0.395066,0.103696,0.41068,0,0,0.140431,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-10.scen,5,44,47
0.498785,40,81,0,52763,85052,0,1,2193,2044,2088,2044,2147483647,0.015145,0.27689,0.352981,0.122103,0.36473,0,0,0.140048,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-11.scen,3,26,43
300.075,26190,52381,0,27278358,45864343,0,1,-1,2105,2155,2105,2147483647,8.64018,160.594,288.805,0.127336,297.957,0,0,0.14005,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-12.scen,3256,8,63
300.031,27351,54703,0,29193535,49194658,0,1,-1,2042,2072,2042,2147483647,9.86627,152.871,287.168,0.538826,297.539,0,0,0.600319,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-13.scen,8779,12,86
1.10321,99,199,0,114379,174375,0,1,2187,1996,2048,1996,2147483647,0.038864,0.569298,0.917256,0.131793,0.952214,0,0,0.171316,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-14.scen,25,51,65
300.031,33989,67979,0,22750459,39220387,0,1,-1,1929,1977,1929,2147483647,11.925,172.83,284.703,0.121038,297.208,0,0,0.18085,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-15.scen,5684,36,58
300.022,31308,62617,0,28871275,46564354,0,1,-1,1878,1924,1878,2147483647,10.3517,152.916,286.801,0.097454,297.687,0,0,0.133976,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-16.scen,4634,2,48
300.068,32716,65433,0,19607483,34621931,0,1,-1,1862,1902,1862,2147483647,12.3054,185.416,284.273,0.093675,297.238,0,0,0.134201,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-17.scen,2883,13,53
300.026,24178,48357,0,21983541,34323136,0,1,-1,1948,1986,1948,2147483647,10.4384,166.014,286.289,0.582895,297.321,0,0,0.566178,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-18.scen,2323,43,71
0.687343,64,129,0,34833,67287,0,1,2267,2107,2158,2107,2147483647,0.02544,0.481257,0.498882,0.149341,0.521262,0,0,0.172093,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-19.scen,15,27,53
0.602931,51,103,0,45545,78334,0,1,2166,1974,2011,1974,2147483647,0.021236,0.354475,0.439991,0.130008,0.458112,0,0,0.175591,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-20.scen,4,59,61
0.614072,71,143,0,29450,60969,0,1,2141,1986,2037,1986,2147483647,0.026956,0.432908,0.442795,0.129211,0.466539,0,0,0.182854,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-21.scen,27,12,59
287.326,23601,46190,0,14000497,21707326,0,1,2191,1992,2034,1992,2147483647,11.2043,180.26,272.333,0.137719,284.176,0,0,0.173116,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-22.scen,1683,40,50
3.71516,110,221,0,102976,159969,0,1,2257,2052,2104,2052,2147483647,0.11239,2.12046,3.12378,0.440176,3.22355,0,0,0.404497,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-23.scen,20,3,89
2.08187,71,143,0,68166,112654,0,1,2040,1859,1892,1859,2147483647,0.068425,1.23902,1.6099,0.376997,1.66785,0,0,0.403303,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-24.scen,8,13,40
1.06011,42,85,0,43660,70181,0,1,2195,2016,2053,2016,2147483647,0.037729,0.615049,0.739321,0.262929,0.768843,0,0,0.440467,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-25.scen,5,60,84
