runtime,#high-level expanded,#high-level generated,#high-level merged,#low-level expanded,#low-level generated,#solver calls,max MA,solution cost,min f value,root g value,root f value,merge_th,runtime of detecting conflicts,runtime of building CATs,runtime of path finding,runtime of generating root,runtime of generating child nodes,runtime of sub-solver,runtime of merge,runtime of preprocessing,solver name,instance name,max conflict num, max conf a1, max conf a2
0.352975,34,69,0,48277,77643,0,1,2066,1913,1952,1913,2147483647,0.009675,0.188312,0.250041,0.085965,0.257624,0,0,0.112503,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-11.scen,2,20,27
300.027,33285,66571,0,50507291,78114236,0,1,-1,2030,2077,2030,2147483647,7.4208,132.838,290.541,0.094963,298.317,0,0,0.112575,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-12.scen,4342,20,26
0.345597,35,71,0,50989,81348,0,1,2131,1942,1968,1942,2147483647,0.009872,0.179028,0.24603,0.082932,0.253723,0,0,0.111406,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-13.scen,2,8,48
0.351076,47,95,0,42270,73494,0,1,2075,1889,1935,1889,2147483647,0.012464,0.205075,0.255743,0.075151,0.266413,0,0,0.108546,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-14.scen,3,51,65
7.62322,1579,3159,0,706158,1282085,0,1,2041,1857,1901,1857,2147483647,0.327022,4.99536,7.11905,0.074825,7.45976,0,0,0.109406,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-15.scen,221,19,41
0.462883,72,145,0,48021,87082,0,1,1949,1772,1814,1772,2147483647,0.018318,0.286324,0.354611,0.08067,0.371226,0,0,0.116734,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-16.scen,5,26,61
0.462789,70,141,0,51032,88848,0,1,1925,1752,1790,1752,2147483647,0.016935,0.278033,0.359535,0.077294,0.374706,0,0,0.116842,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-17.scen,6,13,53
300.037,45400,90801,0,42575021,66398601,0,1,-1,1862,1894,1862,2147483647,9.58909,159.428,287.82,0.09024,297.916,0,0,0.117102,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-18.scen,8052,25,50
0.348263,51,103,0,27111,54139,0,1,2147,2000,2046,1999,2147483647,0.012811,0.24219,0.245581,0.079978,0.25654,0,0,0.108496,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-19.scen,3,18,28
0.351682,43,87,0,47760,80030,0,1,2069,1888,1921,1888,2147483647,0.011357,0.193144,0.250575,0.082299,0.259999,0,0,0.11422,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-20.scen,4,60,73
0.336545,65,131,0,22617,49351,0,1,1983,1865,1910,1864,2147483647,0.015093,0.242523,0.240912,0.0724,0.254226,0,0,0.110719,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-21.scen,11,17,38
0.338488,44,89,0,41742,71904,0,1,2069,1894,1931,1894,2147483647,0.011594,0.197424,0.237218,0.082475,0.246892,0,0,0.107909,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-22.scen,3,62,80
0.472587,65,131,0,60863,99323,0,1,2103,1916,1966,1916,2147483647,0.016054,0.27166,0.366823,0.081111,0.381163,0,0,0.111744,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-23.scen,4,27,73
0.301192,34,69,0,31334,56161,0,1,1929,1769,1798,1769,2147483647,0.009963,0.187615,0.200456,0.084171,0.208354,0,0,0.157676,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-24.scen,3,17,83
0.308987,34,69,0,38017,61225,0,1,2048,1918,1953,1918,2147483647,0.009888,0.175874,0.209711,0.082137,0.217506,0,0,0.113911,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-25.scen,3,33,84
