runtime,#high-level expanded,#high-level generated,#high-level merged,#low-level expanded,#low-level generated,#solver calls,max MA,solution cost,min f value,root g value,root f value,merge_th,runtime of detecting conflicts,runtime of building CATs,runtime of path finding,runtime of generating root,runtime of generating child nodes,runtime of sub-solver,runtime of merge,runtime of preprocessing,solver name,instance name,max conflict num, max conf a1, max conf a2
300.031,28300,56601,0,25600546,42794918,0,1,-1,2212,2272,2212,2147483647,11.0812,168.296,285.911,0.15309,297.575,0,0,0.182149,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-14.scen,3470,0,11
300.039,31330,62661,0,23373087,38697229,0,1,-1,2135,2194,2135,2147483647,12.4804,175.222,283.973,0.155509,297.14,0,0,0.1988,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-15.scen,1863,35,66
300.035,41832,83664,0,11528473,23529321,0,1,-1,2088,2143,2087,2147483647,15.8763,224.495,279.826,0.16538,296.472,0,0,0.208101,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-16.scen,8152,19,72
300.038,30789,61579,0,21698366,37219263,0,1,-1,2056,2101,2056,2147483647,13.1236,180.1,283.247,0.160183,297.123,0,0,0.210471,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-17.scen,1583,58,70
300.016,21036,42073,0,21697312,34872044,0,1,-1,2157,2205,2157,2147483647,10.2777,165.6,286.485,0.218924,297.405,0,0,0.25821,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-18.scen,1336,24,79
300.022,25936,51873,0,24660274,40393681,0,1,-1,2289,2346,2289,2147483647,9.96395,175.716,287.178,0.174506,297.709,0,0,0.193387,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-19.scen,5396,24,62
0.805249,76,153,0,62387,109289,0,1,2489,2280,2330,2280,2147483647,0.032332,0.499779,0.611574,0.147586,0.639852,0,0,0.173896,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-20.scen,11,59,61
0.763563,90,181,0,39447,77603,0,1,2444,2229,2293,2229,2147483647,0.036316,0.538226,0.574062,0.136934,0.607173,0,0,0.180596,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-21.scen,18,24,99
300.03,32261,64523,0,21900140,37213128,0,1,-1,2193,2246,2193,2147483647,12.5916,184.76,283.582,0.150248,296.858,0,0,0.172776,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-22.scen,4840,17,55
300.026,27404,54809,0,31326345,50386822,0,1,-1,2277,2339,2277,2147483647,10.1302,157.406,287.01,0.156348,297.724,0,0,0.175383,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-23.scen,1235,51,99
300.034,34533,69067,0,16077831,30761526,0,1,-1,2053,2093,2053,2147483647,13.0178,210.869,283.677,0.150052,297.323,0,0,0.174847,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-24.scen,5650,79,85
0.897208,76,153,0,53964,99087,0,1,2457,2259,2306,2259,2147483647,0.036404,0.588698,0.677407,0.167864,0.710206,0,0,0.193887,ECBS_1.100000,../instances/scen-random/random-32-32-20-random-25.scen,18,42,95
